pair,matcher,param_num_disparities,param_block_size,param_p1,param_p2,param_uniqueness_ratio,param_mode_hh,mae,rmse,bad_0_5,bad_1_0,bad_3_0,density,evaluated,gt_valid,elapsed_ms
random-dot-640x480-d64-s0,opencv-sgbm,64,9,392,800,5,True,0.2574764143460295,0.8911227965231829,0.003035771383628151,0.0020177221423872335,0.0020066963383304727,0.9537612170499159,272089,285280,99.12137499999574
random-dot-640x480-d64-s0,opencv-sgbm,64,9,392,800,10,False,0.2831261671386454,1.153984598680299,0.0043187415003491745,0.003333700885801448,0.0033263498364391516,0.9536946158160404,272070,285280,75.93858399999931
random-dot-640x480-d64-s0,opencv-sgbm,64,9,392,800,10,True,0.25814894223295315,0.8984470584886808,0.0030473123734115564,0.0020474704366589104,0.0020437945471855554,0.9535999719573752,272043,285280,94.75362499999562
random-dot-640x480-d64-s0,opencv-sgbm,64,9,392,800,15,False,0.2858869976275877,1.1780298043874398,0.004463465031288375,0.0034781201973630997,0.0034707668777069407,0.9534001682557487,271986,285280,71.3041249999975
random-dot-640x480-d64-s0,opencv-sgbm,64,9,392,800,15,True,0.2600739328247055,0.9224299969207924,0.003129343757124681,0.0021328077310602996,0.002129130476351575,0.9532459338194055,271942,285280,89.00887499999754
random-dot-640x480-d64-s0,opencv-sgbm,64,9,392,1568,5,False,0.3011504275186434,1.2986936348171172,0.00530468899240298,0.004349551085183607,0.004305467797158098,0.9541923724060573,272212,285280,78.87512500000327
random-dot-640x480-d64-s0,opencv-sgbm,64,9,392,1568,5,True,0.25259445235384975,0.8362326755562063,0.002839656743174538,0.0018000411437975724,0.001781673377024128,0.9542063937184521,272216,285280,107.46470800000196
random-dot-640x480-d64-s0,opencv-sgbm,64,9,392,1568,10,False,0.3056713755356623,1.3339026401282312,0.005526567208054678,0.004582200338061292,0.004534430807672522,0.95393998878295,272140,285280,76.34337500000044
random-dot-640x480-d64-s0,opencv-sgbm,64,9,392,1568,10,True,0.25398323329152817,0.8527066698133562,0.0028950897367599243,0.0018700516193030476,0.0018516817605672613,0.954097728547392,272185,285280,102.75974999999704
random-dot-640x480-d64-s0,opencv-sgbm,64,9,392,1568,15,False,0.30403924588775844,1.3217682019271926,0.005422833991426407,0.004485327097993368,0.004452238619401613,0.9534422321929332,271998,285280,76.13745799999805
random-dot-640x480-d64-s0,opencv-sgbm,64,9,392,1568,15,True,0.2536803964360096,0.8510638141369118,0.0028223776326572613,0.001826460525300337,0.001826460525300337,0.9538383342680875,272111,285280,101.47762500000113
random-dot-640x480-d64-s0,opencv-sgbm,64,9,392,3200,5,False,0.3357963946463999,1.54688978844054,0.0070690592713431215,0.006124803433123172,0.0060954102552797495,0.9540521592821088,272172,285280,109.13591599999961
random-dot-640x480-d64-s0,opencv-sgbm,64,9,392,3200,5,True,0.2431004958780233,0.7136740970280258,0.002324804154531532,0.0013001274418707144,0.001281764059923388,0.9544342400448682,272281,285280,90.0094160000009
random-dot-640x480-d64-s0,opencv-sgbm,64,9,392,3200,10,False,0.3401129691064504,1.5757046130978567,0.007269599988239272,0.0063324169766108525,0.006314040839127942,0.953771733034212,272092,285280,71.80362500000115
random-dot-640x480-d64-s0,opencv-sgbm,64,9,392,3200,10,True,0.24354297668568226,0.7229818791533456,0.002295616657729066,0.0012928913016330098,0.0012928913016330098,0.9543536174985978,272258,285280,110.21941700000326
random-dot-640x480-d64-s0,opencv-sgbm,64,9,392,3200,15,False,0.33197614712064943,1.523173447285094,0.006821016382948195,0.0058975670236601704,0.005890208861434768,0.9527727145260796,271807,285280,73.19741699999582
random-dot-640x480-d64-s0,opencv-sgbm,64,9,392,3200,15,True,0.2456672335872336,0.7514262529820167,0.0023804800634794686,0.0014069812720874017,0.0014069812720874017,0.9541993830622546,272214,285280,102.33949999999936
random-dot-640x480-d64-s1,opencv-sgbm,64,3,200,800,5,False,0.3220896911906968,1.4164425828590108,0.005605821825969723,0.00517969120223939,0.00517969120223939,0.9542098990465507,272217,285280,82.98433299999886
random-dot-640x480-d64-s1,opencv-sgbm,64,3,200,800,5,True,0.22822467266602747,0.3472268825913758,0.0009033490011750881,0.00019462397179788484,0.000190951821386604,0.9545709478407179,272320,285280,107.45499999999453
random-dot-640x480-d64-s1,opencv-sgbm,64,3,200,800,10,False,0.3279517044516016,1.4586890407239381,0.005900897259720313,0.005478354803389158,0.005478354803389158,0.9540171060011217,272162,285280,68.04279199999996
random-dot-640x480-d64-s1,opencv-sgbm,64,3,200,800,10,True,0.22906059759343972,0.370898791554157,0.0009363983548766158,0.000238689776733255,0.00023501762632197415,0.9545709478407179,272320,285280,109.24145900000326
random-dot-640x480-d64-s1,opencv-sgbm,64,3,200,800,15,False,0.3266672248939347,1.4485521088032427,0.005841954720255296,0.005422833991426407,0.005422833991426407,0.9534422321929332,271998,285280,69.90545900000456
random-dot-640x480-d64-s1,opencv-sgbm,64,3,200,800,15,True,0.23113744687529764,0.41802951240495345,0.0010428907168037603,0.0003598707403055229,0.0003561985898942421,0.9545709478407179,272320,285280,100.58904200000285
random-dot-640x480-d64-s1,opencv-sgbm,64,3,200,1568,5,False,0.4005264260180018,1.8970832185809885,0.009646987889794928,0.009249931985794222,0.009249931985794222,0.9534562535053281,272002,285280,82.05333300000461
random-dot-640x480-d64-s1,opencv-sgbm,64,3,200,1568,5,True,0.2254901244973744,0.2749820831773582,0.0007784958871915393,1.836075205640423e-05,1.836075205640423e-05,0.9545709478407179,272320,285280,98.52241700000519
random-dot-640x480-d64-s1,opencv-sgbm,64,3,200,1568,10,False,0.3867799548794387,1.8259516075141269,0.008887333799860042,0.008496924606828478,0.008496924606828478,0.9517316320807627,271510,285280,79.98520900000017
random-dot-640x480-d64-s1,opencv-sgbm,64,3,200,1568,10,True,0.2257772925457579,0.2833679560533143,0.0007895123384253819,3.672150411280846e-05,3.672150411280846e-05,0.9545709478407179,272320,285280,104.9853330000019
random-dot-640x480-d64-s1,opencv-sgbm,64,3,200,1568,15,False,0.3401543366093463,1.5403521480881657,0.006498763460536092,0.0061290954593679415,0.0061290954593679415,0.9482368199663489,270513,285280,76.23195800000104
random-dot-640x480-d64-s1,opencv-sgbm,64,3,200,1568,15,True,0.22648412188127653,0.3056750802000094,0.000785840188014101,7.711515863689776e-05,7.711515863689776e-05,0.9545709478407179,272320,285280,97.83120799999523
random-dot-640x480-d64-s1,opencv-sgbm,64,3,200,3200,5,False,0.5441370112751198,2.5519544155443836,0.017086347539337004,0.01670230169017101,0.01670230169017101,0.9492463544587774,270801,285280,70.72529199999877
random-dot-640x480-d64-s1,opencv-sgbm,64,3,200,3200,5,True,0.22577446169634682,0.2833659820650786,0.000811545240893067,3.672150411280846e-05,3.672150411280846e-05,0.9545709478407179,272320,285280,96.49858299999892
random-dot-640x480-d64-s1,opencv-sgbm,64,3,200,3200,10,False,0.42866788474340145,2.0504995197975697,0.01099854743193415,0.010618645014711907,0.010618645014711907,0.9411455412226585,268490,285280,73.98891600000468
random-dot-640x480-d64-s1,opencv-sgbm,64,3,200,3200,10,True,0.22672499010890146,0.31325643263689906,0.0007931903142649403,9.180443452140512e-05,9.180443452140512e-05,0.9545639371845205,272318,285280,100.04458299999897
random-dot-640x480-d64-s1,opencv-sgbm,64,3,200,3200,15,False,0.3451331824293409,1.5860618955394061,0.006680169536026405,0.006278834252278609,0.006278834252278609,0.9345555243970836,266610,285280,78.417666
random-dot-640x480-d64-s1,opencv-sgbm,64,3,200,3200,15,True,0.22951420488190033,0.38761929693083813,0.0009070644529887223,0.0002497181490009438,0.0002497181490009438,0.9545253785754346,272307,285280,107.94162500000226
random-dot-640x480-d64-s1,opencv-sgbm,64,3,392,800,5,False,0.31070699124795575,1.3842974502905452,0.005028392603965415,0.004954931791635752,0.004954931791635752,0.954339596186203,272254,285280,72.37966699999987
random-dot-640x480-d64-s1,opencv-sgbm,64,3,392,800,5,True,0.223484021012007,0.37702418400910703,0.0004076086956521739,0.00026806698002350177,0.00026806698002350177,0.9545709478407179,272320,285280,99.03562499999907
random-dot-640x480-d64-s1,opencv-sgbm,64,3,392,800,10,False,0.3161943457845381,1.4250612517318033,0.005297283397314623,0.005231159194019433,0.005231159194019433,0.9542028883903534,272215,285280,70.79391700000315
random-dot-640x480-d64-s1,opencv-sgbm,64,3,392,800,10,True,0.22356679876598712,0.37961232614775986,0.0004149529964747356,0.0002717391304347826,0.0002717391304347826,0.9545709478407179,272320,285280,94.42016699999556
random-dot-640x480-d64-s1,opencv-sgbm,64,3,392,800,15,False,0.3174341828340498,1.4337024325427903,0.005365556070060932,0.005299405378786208,0.005299405378786208,0.9538208076275939,272106,285280,88.62441699999124
random-dot-640x480-d64-s1,opencv-sgbm,64,3,392,800,15,True,0.225429595708116,0.4246000482934307,0.0005104345303451492,0.0003708912774450365,0.0003708912774450365,0.9545604318564218,272317,285280,98.45841599999972
random-dot-640x480-d64-s1,opencv-sgbm,64,3,392,1568,5,False,0.37648463269889515,1.8010893044341605,0.008472894090661804,0.008403052447398215,0.008403052447398215,0.9536034772854739,272044,285280,77.40587499999663
random-dot-640x480-d64-s1,opencv-sgbm,64,3,392,1568,5,True,0.21878296128451194,0.26053903502248965,0.00014688601645123384,7.344300822561692e-06,7.344300822561692e-06,0.9545709478407179,272320,285280,101.10550000000273
random-dot-640x480-d64-s1,opencv-sgbm,64,3,392,1568,10,False,0.37134396234598366,1.7709885846138156,0.008219974464358647,0.008150064207052105,0.008150064207052105,0.9526675546831184,271777,285280,74.28729200000816
random-dot-640x480-d64-s1,opencv-sgbm,64,3,392,1568,10,True,0.21886521185607102,0.26406646054423505,0.00015055816686251468,1.1016451233842539e-05,1.1016451233842539e-05,0.9545709478407179,272320,285280,101.40100000000984
random-dot-640x480-d64-s1,opencv-sgbm,64,3,392,1568,15,False,0.3396567236993245,1.576408196274766,0.006611594641361575,0.006537804522596379,0.006537804522596379,0.9500806225462703,271039,285280,104.61408399999073
random-dot-640x480-d64-s1,opencv-sgbm,64,3,392,1568,15,True,0.21948342988689973,0.28400314736700116,0.00018727967097532315,4.7737955346651e-05,4.7737955346651e-05,0.9545709478407179,272320,285280,89.746875000003
random-dot-640x480-d64-s1,opencv-sgbm,64,3,392,3200,5,False,0.5158481983330565,2.462654413320728,0.0157186925291063,0.0156449823648432,0.0156449823648432,0.9511111890072911,271333,285280,66.79395899999463
random-dot-640x480-d64-s1,opencv-sgbm,64,3,392,3200,5,True,0.21877102830855463,0.26052632342826004,0.00014688601645123384,7.344300822561692e-06,7.344300822561692e-06,0.9545709478407179,272320,285280,99.85125000000039
random-dot-640x480-d64-s1,opencv-sgbm,64,3,392,3200,10,False,0.4467397157844479,2.159523043562112,0.012148195379459652,0.012074053204424805,0.012074053204424805,0.9455692652832305,269752,285280,72.87791600001015
random-dot-640x480-d64-s1,opencv-sgbm,64,3,392,3200,10,True,0.21893299376741446,0.26742764940859887,0.0001542308836327983,1.4688655584076028e-05,1.4688655584076028e-05,0.9545674425126192,272319,285280,99.73383400000557
random-dot-640x480-d64-s1,opencv-sgbm,64,3,392,3200,15,False,0.385078410950426,1.8555006739909885,0.008875585244386128,0.008801031819401783,0.008801031819401783,0.94035333707235,268264,285280,74.97629200000233
random-dot-640x480-d64-s1,opencv-sgbm,64,3,392,3200,15,True,0.21919302465046153,0.27603932261654407,0.00016892202045425334,2.9377742687696234e-05,2.9377742687696234e-05,0.9545534212002244,272315,285280,105.75362500000551
random-dot-640x480-d64-s1,opencv-sgbm,64,5,200,800,5,False,0.29394377877596517,1.1918250402042425,0.004702372861430624,0.0036369915100127478,0.0036186228660227845,0.9541608244531689,272203,285280,73.36154099999703
random-dot-640x480-d64-s1,opencv-sgbm,64,5,200,800,5,True,0.24462175996274416,0.6430632003983491,0.0023580747531734836,0.0010872120357310767,0.0010541549130230372,0.9543466068424005,272256,285280,94.10654200000579
random-dot-640x480-d64-s1,opencv-sgbm,64,5,200,800,10,False,0.2976667963948468,1.2243197327287834,0.0048539586770482345,0.0038287849670584862,0.0038030637628651952,0.9539715367358385,272149,285280,71.1388750000026
random-dot-640x480-d64-s1,opencv-sgbm,64,5,200,800,10,True,0.24542767142941935,0.657008696584956,0.002325214062953426,0.0011093438341420769,0.0010946505383256256,0.9542659842961301,272233,285280,88.10925000000225
random-dot-640x480-d64-s1,opencv-sgbm,64,5,200,800,15,False,0.2999267054690846,1.2429830062113243,0.004946874391288209,0.003939858356211709,0.0039214821511920645,0.9537682277061132,272091,285280,71.09058300000015
random-dot-640x480-d64-s1,opencv-sgbm,64,5,200,800,15,True,0.2473471957142961,0.6861451719170215,0.002398971344599559,0.0012086700955180015,0.0011939750183688465,0.9541503084688727,272200,285280,103.05041699999151
random-dot-640x480-d64-s1,opencv-sgbm,64,5,200,1568,5,False,0.32768524446243613,1.4473147707207525,0.006435498089920658,0.005425359976491331,0.005399647369967676,0.9542905215928211,272240,285280,74.19324999999333
random-dot-640x480-d64-s1,opencv-sgbm,64,5,200,1568,5,True,0.23157127692279822,0.4082183019762444,0.001758979424714579,0.00037823565917662137,0.00032315279618973475,0.9545604318564218,272317,285280,99.20041700000581
random-dot-640x480-d64-s1,opencv-sgbm,64,5,200,1568,10,False,0.3317888715064215,1.4757950773223465,0.006610106592102411,0.005640085391260256,0.005614365132147017,0.9540065900168255,272159,285280,76.81070799999645
random-dot-640x480-d64-s1,opencv-sgbm,64,5,200,1568,10,True,0.23328164105567423,0.44481645139048775,0.001762664561261774,0.0004443383581514055,0.0004296494868075574,0.9545534212002244,272315,285280,105.74295800000755
random-dot-640x480-d64-s1,opencv-sgbm,64,5,200,1568,15,False,0.3326654770170581,1.4825419147041763,0.006624439845160152,0.005683342952617977,0.005657609834462527,0.953529865395401,272023,285280,70.77125000000706
random-dot-640x480-d64-s1,opencv-sgbm,64,5,200,1568,15,True,0.23683408826801353,0.5124717015826542,0.0019095532747002552,0.0006499825569652791,0.000635293685621431,0.9545534212002244,272315,285280,93.59475000000828
random-dot-640x480-d64-s1,opencv-sgbm,64,5,200,3200,5,False,0.39363648599761075,1.8502540865507493,0.009831378083561201,0.008875804886654317,0.008850077915968363,0.9537577117218171,272088,285280,70.52220799999986
random-dot-640x480-d64-s1,opencv-sgbm,64,5,200,3200,5,True,0.2266090392646162,0.2815771958813759,0.0015386310223266745,5.141010575793184e-05,2.9377203290246768e-05,0.9545709478407179,272320,285280,88.64550000001259
random-dot-640x480-d64-s1,opencv-sgbm,64,5,200,3200,10,False,0.3858845556516168,1.8091924069989431,0.009384108104925369,0.008460417464009185,0.008434657167250567,0.9525238362310712,271736,285280,109.53504200000452
random-dot-640x480-d64-s1,opencv-sgbm,64,5,200,3200,10,True,0.2275552400130643,0.30882184570893134,0.001527614571092832,9.5475910693302e-05,9.180376028202115e-05,0.9545709478407179,272320,285280,98.47045799999421
random-dot-640x480-d64-s1,opencv-sgbm,64,5,200,3200,15,False,0.3411122275214098,1.5359801467508745,0.007055539761714005,0.006154675448863028,0.0061288309808714015,0.9494216208637128,270851,285280,70.0802920000001
random-dot-640x480-d64-s1,opencv-sgbm,64,5,200,3200,15,True,0.22958278062756682,0.3653857853409853,0.001579036273768168,0.00021665846547051608,0.00020564193332794748,0.9545639371845205,272318,285280,95.37491700000089
random-dot-640x480-d64-s1,opencv-sgbm,64,5,392,800,5,False,0.2896074548192005,1.1735394144295064,0.004044938866682342,0.0035085527862685163,0.0035048789090054077,0.954122265844083,272192,285280,70.17091699999867
random-dot-640x480-d64-s1,opencv-sgbm,64,5,392,800,5,True,0.24261173575760683,0.6398850004935863,0.001700649038196651,0.0010431626929759154,0.0010358164768281978,0.9543220695457095,272249,285280,94.27587500000811
random-dot-640x480-d64-s1,opencv-sgbm,64,5,392,800,10,False,0.29240780195260424,1.198174703847466,0.004181748029470667,0.003648924247156742,0.0036452496003821634,0.9539224621424566,272135,285280,71.45087499999647
random-dot-640x480-d64-s1,opencv-sgbm,64,5,392,800,10,True,0.24373402934467753,0.6575625254423462,0.001737482230295372,0.0011019971862338512,0.0010946505383256256,0.9542659842961301,272233,285280,124.5865000000066
random-dot-640x480-d64-s1,opencv-sgbm,64,5,392,800,15,False,0.29438392477105874,1.215288881817537,0.004245215403332218,0.0037490213951505307,0.0037453458839788144,0.9536981211441391,272071,285280,69.9984580000006
random-dot-640x480-d64-s1,opencv-sgbm,64,5,392,800,15,True,0.2454004589416275,0.6824139228070152,0.001814862030073807,0.001193988177680136,0.001182966748347704,0.9541397924845766,272197,285280,99.36625000000276
random-dot-640x480-d64-s1,opencv-sgbm,64,5,392,1568,5,False,0.32104607282053815,1.4170868517179092,0.005516886742208591,0.005175295219555197,0.005175295219555197,0.9543431015143017,272255,285280,73.79333299999757
random-dot-640x480-d64-s1,opencv-sgbm,64,5,392,1568,5,True,0.2297105064360291,0.41235335431204806,0.0009217199073139026,0.00035620251398186674,0.00034885813225028187,0.9545604318564218,272317,285280,101.52670800000863
random-dot-640x480-d64-s1,opencv-sgbm,64,5,392,1568,10,False,0.3270956686656194,1.4612632528769232,0.0058227104074060464,0.005477388780720767,0.005477388780720767,0.9541853617498598,272210,285280,73.30816700000753
random-dot-640x480-d64-s1,opencv-sgbm,64,5,392,1568,10,True,0.2316477056699475,0.45672150374154696,0.0010061802972271287,0.0004626960490898475,0.0004516794764924702,0.9545604318564218,272317,285280,95.86050000000057
random-dot-640x480-d64-s1,opencv-sgbm,64,5,392,1568,15,False,0.3312392459411013,1.4904441781368538,0.005989960385415365,0.005688624954983426,0.005688624954983426,0.9538768928771733,272122,285280,71.2545829999982
random-dot-640x480-d64-s1,opencv-sgbm,64,5,392,1568,15,True,0.2350296569324851,0.5199360507612204,0.0011897898405167507,0.0006573221649768469,0.0006463055923794695,0.9545604318564218,272317,285280,85.24420799999177
random-dot-640x480-d64-s1,opencv-sgbm,64,5,392,3200,5,False,0.38224147177562695,1.8013019998565185,0.00863472187009704,0.008366494339664238,0.008366494339664238,0.9539995793606282,272157,285280,70.91925000000288
random-dot-640x480-d64-s1,opencv-sgbm,64,5,392,3200,5,True,0.22458550285648654,0.2837407038153571,0.0006536427732079906,4.03936545240893e-05,4.03936545240893e-05,0.9545709478407179,272320,285280,94.27395800000227
random-dot-640x480-d64-s1,opencv-sgbm,64,5,392,3200,10,False,0.3822853918835001,1.8002143745273973,0.00864544836082152,0.008384356555794583,0.008384356555794583,0.9532213965227145,271935,285280,75.10408299999938
random-dot-640x480-d64-s1,opencv-sgbm,64,5,392,3200,10,True,0.2246945877332945,0.28701128021512573,0.0006536427732079906,4.7737955346651e-05,4.7737955346651e-05,0.9545709478407179,272320,285280,96.46012500000722
random-dot-640x480-d64-s1,opencv-sgbm,64,5,392,3200,15,False,0.35282473088604405,1.6192774125317118,0.007180349138947865,0.006918642368483133,0.006918642368483133,0.9509814918676388,271296,285280,75.3051659999926
random-dot-640x480-d64-s1,opencv-sgbm,64,5,392,3200,15,True,0.22547488227994406,0.3113514148546692,0.0006940364277320799,9.5475910693302e-05,9.180376028202115e-05,0.9545709478407179,272320,285280,97.89766599999439
random-dot-640x480-d64-s1,opencv-sgbm,64,7,200,800,5,False,0.28555268580020243,1.1417299577036857,0.004379213431547236,0.003339517625231911,0.0033174746046033174,0.9541327818283791,272195,285280,73.04787500000032
random-dot-640x480-d64-s1,opencv-sgbm,64,7,200,800,5,True,0.2529010581145542,0.807162574194457,0.0028395837236383408,0.0016016280769810046,0.0015759138647358966,0.954230931015143,272223,285280,102.84445800000697
random-dot-640x480-d64-s1,opencv-sgbm,64,7,200,800,10,False,0.28775278315773906,1.1628833270508236,0.004461250693625262,0.0034396463338000373,0.00342127215466649,0.9538733875490746,272121,285280,80.07662500000379
random-dot-640x480-d64-s1,opencv-sgbm,64,7,200,800,10,True,0.2546387121463254,0.8268660694431326,0.002887667528803198,0.0016973312955560781,0.001678961909240536,0.954122265844083,272192,285280,104.89533300000176
random-dot-640x480-d64-s1,opencv-sgbm,64,7,200,800,15,False,0.28998501328734394,1.182936009516308,0.004536130981701086,0.003547298539174674,0.0035325947110330176,0.9535824453168816,272038,285280,84.5973750000013
random-dot-640x480-d64-s1,opencv-sgbm,64,7,200,800,15,True,0.2573906380417921,0.8597179181368209,0.0029877403422120304,0.0018338037278767566,0.0018264538131357677,0.9538418395961862,272112,285280,110.46620900000903
random-dot-640x480-d64-s1,opencv-sgbm,64,7,200,1568,5,False,0.30604744610485984,1.308649663104278,0.005476744954856341,0.004440901844682305,0.004396823414462133,0.9542975322490185,272242,285280,89.22070900000278
random-dot-640x480-d64-s1,opencv-sgbm,64,7,200,1568,5,True,0.24133269915863673,0.6510518450224659,0.002284169821783342,0.0009841760646912149,0.0009547976747004322,0.9545323892316321,272309,285280,91.97883400000251
random-dot-640x480-d64-s1,opencv-sgbm,64,7,200,1568,10,False,0.3115736388784604,1.351429192393826,0.0056791674472766816,0.004720394676423373,0.004679986628609633,0.954230931015143,272223,285280,79.0994999999981
random-dot-640x480-d64-s1,opencv-sgbm,64,7,200,1568,10,True,0.243890686042441,0.6895286481532273,0.0023723746883044868,0.001120084024663883,0.001090704771557945,0.9545043466068424,272301,285280,92.85262499999192
random-dot-640x480-d64-s1,opencv-sgbm,64,7,200,1568,15,False,0.31547532738370326,1.3810126973190078,0.005824036921087056,0.004909093581433632,0.0048833722827285155,0.9539680314077398,272148,285280,64.67750000000194
random-dot-640x480-d64-s1,opencv-sgbm,64,7,200,1568,15,True,0.2461623893670767,0.7232807566648595,0.0024680838560872057,0.0012193509527097504,0.001208332721209361,0.9544167134043746,272276,285280,89.83770799999036
random-dot-640x480-d64-s1,opencv-sgbm,64,7,200,3200,5,False,0.34816699504267185,1.5981769174666995,0.007560783852693299,0.006668038237433595,0.006620278183942336,0.9541292765002805,272194,285280,112.13929200000905
random-dot-640x480-d64-s1,opencv-sgbm,64,7,200,3200,5,True,0.22866418613032097,0.41923709634298373,0.0016781789004806863,0.0002974452755775396,0.0002717401283054065,0.9545674425126192,272319,285280,104.75112499999284
random-dot-640x480-d64-s1,opencv-sgbm,64,7,200,3200,10,False,0.3528591391160447,1.628354036985499,0.007780428015421198,0.00690572708595958,0.006861624518087565,0.9537752383623107,272093,285280,73.03116699999634
random-dot-640x480-d64-s1,opencv-sgbm,64,7,200,3200,10,True,0.2282295071973245,0.40688717584734246,0.0016011340141825218,0.0002680797776039544,0.000257062800442148,0.9545253785754346,272307,285280,97.3996670000048
random-dot-640x480-d64-s1,opencv-sgbm,64,7,200,3200,15,False,0.3375077734714652,1.5246423637722524,0.00697815645645093,0.00614269152205517,0.006113247823926685,0.9524151710600112,271705,285280,77.73441599999842
random-dot-640x480-d64-s1,opencv-sgbm,64,7,200,3200,15,True,0.2296132194470654,0.43196233553287383,0.0016673215984252259,0.00035990642432967427,0.0003488888807277455,0.9544763039820527,272293,285280,97.6877920000021
random-dot-640x480-d64-s1,opencv-sgbm,64,7,392,800,5,False,0.28435694256470684,1.137757638004531,0.004181010570094385,0.003310272867886679,0.0032992508716562017,0.9540907178911946,272183,285280,64.78870800000891
random-dot-640x480-d64-s1,opencv-sgbm,64,7,392,800,5,True,0.2524451938926254,0.8064574346278719,0.002553269654665687,0.001579720793534166,0.0015723732549595886,0.9541503084688727,272200,285280,94.3768749999947
random-dot-640x480-d64-s1,opencv-sgbm,64,7,392,800,10,False,0.2857944965178536,1.1532591432226331,0.004219207685720481,0.0033702207733498964,0.0033555197012742153,0.9537612170499159,272089,285280,70.99716700000158
random-dot-640x480-d64-s1,opencv-sgbm,64,7,392,800,10,True,0.2532761078093904,0.8137717314210209,0.002579317693311043,0.001638711810850036,0.0016313633273933091,0.9540276219854178,272165,285280,96.14187500000071
random-dot-640x480-d64-s1,opencv-sgbm,64,7,392,800,15,False,0.2873476945272933,1.1672722104409097,0.004283214212182711,0.0034486308420835906,0.0034339245271919764,0.953421200224341,271992,285280,73.1952920000083
random-dot-640x480-d64-s1,opencv-sgbm,64,7,392,800,15,True,0.2558325687304638,0.8439245356597034,0.0026904247342654257,0.0017789147150061011,0.00177156382775401,0.9537156477846327,272076,285280,98.95916700000384
random-dot-640x480-d64-s1,opencv-sgbm,64,7,392,1568,5,False,0.30575981262034413,1.314826106249822,0.005296407845441857,0.00442591640343789,0.00442591640343789,0.9543606281547953,272260,285280,73.63941699999543
random-dot-640x480-d64-s1,opencv-sgbm,64,7,392,1568,5,True,0.2403055067182957,0.6448397086731961,0.001953648585624525,0.0009621352057023036,0.0009474461185923448,0.9545393998878295,272311,285280,99.02350000000126
random-dot-640x480-d64-s1,opencv-sgbm,64,7,392,1568,10,False,0.31073612838854026,1.3532657582613734,0.005484393539215434,0.004679917862666084,0.004679917862666084,0.9542449523275378,272227,285280,73.99916599999301
random-dot-640x480-d64-s1,opencv-sgbm,64,7,392,1568,10,True,0.24193682306004585,0.6694801900153923,0.002001468968049945,0.0010539845758354757,0.0010356224752111642,0.9545008412787437,272300,285280,95.534334000007
random-dot-640x480-d64-s1,opencv-sgbm,64,7,392,1568,15,False,0.3154462010294549,1.3881364339602453,0.005705761974568394,0.004926868517640835,0.004926868517640835,0.9540837072349972,272181,285280,62.32712499999593
random-dot-640x480-d64-s1,opencv-sgbm,64,7,392,1568,15,True,0.24457761027475533,0.7092403799317021,0.0020934793627008087,0.0011826322013853692,0.0011716138889501016,0.9544097027481773,272274,285280,90.63729200001092
random-dot-640x480-d64-s1,opencv-sgbm,64,7,392,3200,5,False,0.34661211646204376,1.5950272455708512,0.007335789616753665,0.006586415013940572,0.006586415013940572,0.9542449523275378,272227,285280,73.53733300000442
random-dot-640x480-d64-s1,opencv-sgbm,64,7,392,3200,5,True,0.22697691305263623,0.39458460658717703,0.0012779083431257343,0.000238689776733255,0.00022767332549941246,0.9545709478407179,272320,285280,98.23583299998973
random-dot-640x480-d64-s1,opencv-sgbm,64,7,392,3200,10,False,0.3523319935938727,1.6328083892425005,0.007602453067988492,0.0068675615196087435,0.0068675615196087435,0.9539715367358385,272149,285280,75.32920799999943
random-dot-640x480-d64-s1,opencv-sgbm,64,7,392,3200,10,True,0.22743195496072796,0.4041438417461707,0.0012816228503439082,0.00025705902442427957,0.00025705902442427957,0.9545393998878295,272311,285280,100.05025000000956
random-dot-640x480-d64-s1,opencv-sgbm,64,7,392,3200,15,False,0.3376275945595409,1.5341198636757218,0.006862546685555535,0.0061486946442698654,0.0061486946442698654,0.9526254907459338,271765,285280,106.76362499999925
random-dot-640x480-d64-s1,opencv-sgbm,64,7,392,3200,15,True,0.22920918705876628,0.440642566866851,0.0013808046124749822,0.0003672352692752612,0.00036356291658250857,0.9545183679192373,272305,285280,95.52366600000539
random-dot-640x480-d64-s1,opencv-sgbm,64,9,200,800,5,False,0.2757836620706832,1.0907150935795769,0.004236213934314803,0.0029245674689632115,0.0029172193094934547,0.9540696859226023,272177,285280,64.36262500000112
random-dot-640x480-d64-s1,opencv-sgbm,64,9,200,800,5,True,0.2500392544936631,0.8164788108353617,0.0031444808116874766,0.0015832607825202133,0.001579587323628055,0.954230931015143,272223,285280,87.09300000001008
random-dot-640x480-d64-s1,opencv-sgbm,64,9,200,800,10,False,0.2794416028046105,1.124776568915048,0.004402145954288234,0.0031123686337914307,0.0031050194752700816,0.95393998878295,272140,285280,67.6170830000018
random-dot-640x480-d64-s1,opencv-sgbm,64,9,200,800,10,True,0.25150040316226924,0.8350528065919663,0.003200440933308837,0.001653499908138894,0.001653499908138894,0.9539750420639372,272150,285280,101.51091599999518
random-dot-640x480-d64-s1,opencv-sgbm,64,9,200,800,15,False,0.28520985724472575,1.1770283293145596,0.004682153790743742,0.003406873284159693,0.0033958478042756812,0.9537892596747055,272097,285280,79.34220799999991
random-dot-640x480-d64-s1,opencv-sgbm,64,9,200,800,15,True,0.2536088690261558,0.859862339084729,0.0032972243766702077,0.0017644010042382383,0.0017644010042382383,0.95361399326977,272047,285280,142.57437499999526
