pair,matcher,param_num_disparities,param_block_size,param_p1,param_p2,param_uniqueness_ratio,param_mode_hh,mae,rmse,bad_0_5,bad_1_0,bad_3_0,density,evaluated,gt_valid,elapsed_ms
random-dot-640x480-d64-s0,opencv-sgbm,64,9,392,800,15,False,0.2858869976275877,1.1780298043874398,0.004463465031288375,0.0034781201973630997,0.0034707668777069407,0.9534001682557487,271986,285280,34.07479099999833
random-dot-640x480-d64-s0,opencv-sgbm,64,9,392,800,15,True,0.2600739328247055,0.9224299969207924,0.003129343757124681,0.0021328077310602996,0.002129130476351575,0.9532459338194055,271942,285280,47.24524999999957
random-dot-640x480-d64-s0,opencv-sgbm,64,9,392,1568,5,False,0.3011504275186434,1.2986936348171172,0.00530468899240298,0.004349551085183607,0.004305467797158098,0.9541923724060573,272212,285280,33.96824999999737
random-dot-640x480-d64-s0,opencv-sgbm,64,9,392,1568,5,True,0.25259445235384975,0.8362326755562063,0.002839656743174538,0.0018000411437975724,0.001781673377024128,0.9542063937184521,272216,285280,46.56929200000093
random-dot-640x480-d64-s0,opencv-sgbm,64,9,392,1568,10,False,0.3056713755356623,1.3339026401282312,0.005526567208054678,0.004582200338061292,0.004534430807672522,0.95393998878295,272140,285280,33.782791000000145
random-dot-640x480-d64-s0,opencv-sgbm,64,9,392,1568,10,True,0.25398323329152817,0.8527066698133562,0.0028950897367599243,0.0018700516193030476,0.0018516817605672613,0.954097728547392,272185,285280,45.90174999999874
random-dot-640x480-d64-s0,opencv-sgbm,64,9,392,1568,15,False,0.30403924588775844,1.3217682019271926,0.005422833991426407,0.004485327097993368,0.004452238619401613,0.9534422321929332,271998,285280,34.42616599999937
random-dot-640x480-d64-s0,opencv-sgbm,64,9,392,1568,15,True,0.2536803964360096,0.8510638141369118,0.0028223776326572613,0.001826460525300337,0.001826460525300337,0.9538383342680875,272111,285280,46.06812500000146
random-dot-640x480-d64-s0,opencv-sgbm,64,9,392,3200,5,False,0.3357963946463999,1.54688978844054,0.0070690592713431215,0.006124803433123172,0.0060954102552797495,0.9540521592821088,272172,285280,33.48049999999958
random-dot-640x480-d64-s0,opencv-sgbm,64,9,392,3200,5,True,0.2431004958780233,0.7136740970280258,0.002324804154531532,0.0013001274418707144,0.001281764059923388,0.9544342400448682,272281,285280,46.18216700000133
random-dot-640x480-d64-s0,opencv-sgbm,64,9,392,3200,10,False,0.3401129691064504,1.5757046130978567,0.007269599988239272,0.0063324169766108525,0.006314040839127942,0.953771733034212,272092,285280,33.12383399999774
random-dot-640x480-d64-s0,opencv-sgbm,64,9,392,3200,10,True,0.24354297668568226,0.7229818791533456,0.002295616657729066,0.0012928913016330098,0.0012928913016330098,0.9543536174985978,272258,285280,46.36441699999949
random-dot-640x480-d64-s0,opencv-sgbm,64,9,392,3200,15,False,0.33197614712064943,1.523173447285094,0.006821016382948195,0.0058975670236601704,0.005890208861434768,0.9527727145260796,271807,285280,33.67474999999942
random-dot-640x480-d64-s0,opencv-sgbm,64,9,392,3200,15,True,0.2456672335872336,0.7514262529820167,0.0023804800634794686,0.0014069812720874017,0.0014069812720874017,0.9541993830622546,272214,285280,46.51458300000044
